episode 1: 0 total reward, 1001 steps, 0 epochs 
episode 418: 2823.8722413394917 total reward, 101 steps, 37397 epochs 
episode 419: 2798.760057208013 total reward, 101 steps, 37498 epochs 
episode 420: 2356.3173667168803 total reward, 101 steps, 37599 epochs 
episode 421: 2158.8647880296176 total reward, 101 steps, 37700 epochs 
episode 422: 33827.54721717005 total reward, 57 steps, 37757 epochs 
episode 423: 2307.892804395187 total reward, 101 steps, 37858 epochs 
episode 424: 2523.109440629529 total reward, 101 steps, 37959 epochs 
episode 425: 2475.353811584295 total reward, 101 steps, 38060 epochs 
episode 426: 2252.9853502024353 total reward, 101 steps, 38161 epochs 
episode 427: 4440.303702712783 total reward, 101 steps, 38262 epochs 
episode 428: 3790.3854543560833 total reward, 101 steps, 38363 epochs 
episode 429: 1518.9816486443601 total reward, 101 steps, 38464 epochs 
episode 430: 2883.6047667807366 total reward, 101 steps, 38565 epochs 
episode 431: 1702.4483178093556 total reward, 101 steps, 38666 epochs 
episode 432: 2422.88483215368 total reward, 101 steps, 38767 epochs 
episode 433: 2057.656270155535 total reward, 101 steps, 38868 epochs 
episode 434: 3919.427466376031 total reward, 101 steps, 38969 epochs 
episode 435: 2048.9429815846975 total reward, 101 steps, 39070 epochs 
episode 436: -493.3334307256174 total reward, 86 steps, 39156 epochs 
episode 437: 3239.4268823297784 total reward, 101 steps, 39257 epochs 
episode 438: 2241.3264157799845 total reward, 101 steps, 39358 epochs 
episode 439: 3382.1786273770617 total reward, 101 steps, 39459 epochs 
episode 440: 2640.545670215662 total reward, 101 steps, 39560 epochs 
episode 441: 3168.545677581479 total reward, 101 steps, 39661 epochs 
episode 442: 3959.0230564057106 total reward, 101 steps, 39762 epochs 
episode 443: 2532.305640434835 total reward, 101 steps, 39863 epochs 
episode 444: 4003.3090508731375 total reward, 101 steps, 39964 epochs 
episode 445: 2520.1394076766605 total reward, 101 steps, 40065 epochs 
episode 446: 2858.5594377324073 total reward, 101 steps, 40166 epochs 
episode 447: 3031.504702203261 total reward, 101 steps, 40267 epochs 
episode 448: 4983.321613506738 total reward, 101 steps, 40368 epochs 
episode 449: 1780.4643819344763 total reward, 101 steps, 40469 epochs 
episode 450: 2850.3506147400267 total reward, 101 steps, 40570 epochs 
episode 451: 3805.4781763830947 total reward, 101 steps, 40671 epochs 
episode 452: 2562.5934383786575 total reward, 101 steps, 40772 epochs 
episode 453: 3148.749177793855 total reward, 101 steps, 40873 epochs 
episode 454: 2840.0391756271215 total reward, 101 steps, 40974 epochs 
episode 455: 3875.389410314657 total reward, 101 steps, 41075 epochs 
episode 456: 2190.815611112608 total reward, 101 steps, 41176 epochs 
episode 457: 3153.0572236270314 total reward, 101 steps, 41277 epochs 
episode 458: 3872.5992933755892 total reward, 101 steps, 41378 epochs 
episode 459: 2127.2893564053065 total reward, 101 steps, 41479 epochs 
episode 460: 3491.20144591553 total reward, 101 steps, 41580 epochs 
episode 461: 2454.018175609179 total reward, 101 steps, 41681 epochs 
episode 462: 3809.7011409969186 total reward, 101 steps, 41782 epochs 
episode 463: 3540.058933789355 total reward, 101 steps, 41883 epochs 
episode 464: 2121.6776921719256 total reward, 101 steps, 41984 epochs 
episode 465: 3605.1022935262745 total reward, 101 steps, 42085 epochs 
episode 466: 3032.593912869303 total reward, 101 steps, 42186 epochs 
episode 467: 3366.809397558532 total reward, 101 steps, 42287 epochs 
episode 468: 2897.135083177389 total reward, 101 steps, 42388 epochs 
episode 469: 3912.411238490873 total reward, 101 steps, 42489 epochs 
episode 470: 3111.6847361969676 total reward, 101 steps, 42590 epochs 
episode 471: 2448.2960076939726 total reward, 101 steps, 42691 epochs 
episode 472: 3952.1320783808683 total reward, 101 steps, 42792 epochs 
episode 473: 3909.9903186796328 total reward, 101 steps, 42893 epochs 
episode 474: 4210.078732259847 total reward, 101 steps, 42994 epochs 
episode 475: 3742.32284195069 total reward, 101 steps, 43095 epochs 
episode 476: 2945.6796617809196 total reward, 101 steps, 43196 epochs 
episode 477: 4842.004698185026 total reward, 101 steps, 43297 epochs 
episode 478: 3485.309567289741 total reward, 101 steps, 43398 epochs 
episode 479: 3948.1961285455645 total reward, 101 steps, 43499 epochs 
episode 480: 3603.054980488645 total reward, 101 steps, 43600 epochs 
episode 481: 2799.4102257054365 total reward, 101 steps, 43701 epochs 
episode 482: 3231.9746352613442 total reward, 101 steps, 43802 epochs 
episode 483: 3494.3237792351024 total reward, 101 steps, 43903 epochs 
episode 484: 33995.60392380161 total reward, 58 steps, 43961 epochs 
episode 485: 3584.8522385307197 total reward, 101 steps, 44062 epochs 
episode 486: 5007.587925777947 total reward, 101 steps, 44163 epochs 
episode 487: 3253.4337396321334 total reward, 101 steps, 44264 epochs 
episode 488: 2259.3184244216122 total reward, 101 steps, 44365 epochs 
episode 489: 4283.206428086272 total reward, 101 steps, 44466 epochs 
episode 490: 3950.889854189846 total reward, 101 steps, 44567 epochs 
episode 491: 33856.65613112651 total reward, 59 steps, 44626 epochs 
episode 492: 3045.459288867983 total reward, 101 steps, 44727 epochs 
episode 493: 3522.7641748515484 total reward, 101 steps, 44828 epochs 
episode 494: 3013.582365584264 total reward, 101 steps, 44929 epochs 
episode 495: 3921.8080891604577 total reward, 101 steps, 45030 epochs 
episode 496: 33722.833876847435 total reward, 58 steps, 45088 epochs 
episode 497: 33866.91615095757 total reward, 59 steps, 45147 epochs 
episode 498: 3528.2756886463744 total reward, 101 steps, 45248 epochs 
episode 499: 3541.23561937815 total reward, 101 steps, 45349 epochs 
episode 500: 4398.867055816655 total reward, 101 steps, 45450 epochs 
episode 501: 2402.625694797679 total reward, 101 steps, 45551 epochs 
episode 502: 33205.92130365596 total reward, 63 steps, 45614 epochs 
episode 503: 32123.749137400016 total reward, 49 steps, 45663 epochs 
episode 504: 3102.0276926827273 total reward, 101 steps, 45764 epochs 
episode 505: 4093.9644589402883 total reward, 101 steps, 45865 epochs 
episode 506: 2929.840794382924 total reward, 101 steps, 45966 epochs 
episode 507: 3057.8717685482593 total reward, 101 steps, 46067 epochs 
episode 508: 2164.079201397178 total reward, 101 steps, 46168 epochs 
episode 509: 1773.8009096690134 total reward, 101 steps, 46269 epochs 
episode 510: 4232.649363403448 total reward, 101 steps, 46370 epochs 
episode 511: 4109.97362742669 total reward, 101 steps, 46471 epochs 
episode 512: 2555.297959324298 total reward, 101 steps, 46572 epochs 
episode 513: 4751.836280190944 total reward, 101 steps, 46673 epochs 
episode 514: 4661.037635958116 total reward, 101 steps, 46774 epochs 
episode 515: 4614.147374386331 total reward, 101 steps, 46875 epochs 
episode 516: 3736.3690428924842 total reward, 101 steps, 46976 epochs 
episode 517: 4559.641905669392 total reward, 101 steps, 47077 epochs 
episode 518: 1729.7345914061282 total reward, 101 steps, 47178 epochs 
episode 519: 4765.350864328677 total reward, 101 steps, 47279 epochs 
episode 520: 3478.5233551062333 total reward, 101 steps, 47380 epochs 
episode 521: 3841.7059501966833 total reward, 101 steps, 47481 epochs 
episode 522: 4586.753224701321 total reward, 101 steps, 47582 epochs 
episode 523: 3857.4140656891727 total reward, 101 steps, 47683 epochs 
episode 524: 4863.306411705701 total reward, 101 steps, 47784 epochs 
episode 525: 3203.8477269274226 total reward, 101 steps, 47885 epochs 
episode 526: 31951.904662355373 total reward, 48 steps, 47933 epochs 
episode 527: 4861.115178011504 total reward, 101 steps, 48034 epochs 
episode 528: 32891.08858705768 total reward, 54 steps, 48088 epochs 
episode 529: 33817.94018459937 total reward, 59 steps, 48147 epochs 
episode 530: 3864.7107882121945 total reward, 101 steps, 48248 epochs 
episode 531: 33562.611102954856 total reward, 55 steps, 48303 epochs 
episode 532: 32301.160910659277 total reward, 49 steps, 48352 epochs 
episode 533: 4430.519338734856 total reward, 101 steps, 48453 epochs 
episode 534: 3587.8745422142547 total reward, 101 steps, 48554 epochs 
episode 535: 2330.558722600532 total reward, 101 steps, 48655 epochs 
episode 536: 3665.344519508496 total reward, 101 steps, 48756 epochs 
episode 537: 4251.7747667800295 total reward, 101 steps, 48857 epochs 
episode 538: 4418.306127412191 total reward, 101 steps, 48958 epochs 
episode 539: 32660.390281987682 total reward, 55 steps, 49013 epochs 
episode 540: 4653.762052839296 total reward, 101 steps, 49114 epochs 
episode 541: 4484.8281403203655 total reward, 101 steps, 49215 epochs 
episode 542: 32444.505196236863 total reward, 54 steps, 49269 epochs 
episode 543: 4273.719739723262 total reward, 101 steps, 49370 epochs 
episode 544: 4144.15983558208 total reward, 101 steps, 49471 epochs 
episode 545: 3223.7114678230378 total reward, 101 steps, 49572 epochs 
episode 546: 2825.8055305579137 total reward, 101 steps, 49673 epochs 
episode 547: 3980.7469755074453 total reward, 101 steps, 49774 epochs 
episode 548: 4530.495019077939 total reward, 101 steps, 49875 epochs 
episode 549: 3800.2577275167337 total reward, 101 steps, 49976 epochs 
episode 550: 3211.8326582100094 total reward, 101 steps, 50077 epochs 
episode 551: 3744.284081828229 total reward, 101 steps, 50178 epochs 
episode 552: 3581.508461252482 total reward, 101 steps, 50279 epochs 
episode 553: 3896.9003991910313 total reward, 101 steps, 50380 epochs 
episode 554: 3989.2978584082725 total reward, 101 steps, 50481 epochs 
episode 555: 3680.1409326609605 total reward, 101 steps, 50582 epochs 
episode 556: 4241.958113036584 total reward, 101 steps, 50683 epochs 
episode 557: 4129.935263736189 total reward, 101 steps, 50784 epochs 
episode 558: 3716.638442850973 total reward, 101 steps, 50885 epochs 
episode 559: 3808.909204103592 total reward, 101 steps, 50986 epochs 
episode 560: 32392.575076813802 total reward, 51 steps, 51037 epochs 
episode 561: 32233.6778856136 total reward, 50 steps, 51087 epochs 
episode 562: 3270.608239915614 total reward, 101 steps, 51188 epochs 
episode 563: 4858.686387034793 total reward, 101 steps, 51289 epochs 
episode 564: 4936.010560601688 total reward, 101 steps, 51390 epochs 
episode 565: 32344.591008431307 total reward, 53 steps, 51443 epochs 
episode 566: 5014.220052620977 total reward, 101 steps, 51544 epochs 
episode 567: 4748.391713178715 total reward, 101 steps, 51645 epochs 
episode 568: 4642.395270424034 total reward, 101 steps, 51746 epochs 
episode 569: 5029.066172245383 total reward, 101 steps, 51847 epochs 
episode 570: 32553.843208988972 total reward, 55 steps, 51902 epochs 
episode 571: 5295.0747089203705 total reward, 101 steps, 52003 epochs 
episode 572: 32601.86079084369 total reward, 54 steps, 52057 epochs 
episode 573: 333.7324412108983 total reward, 76 steps, 52133 epochs 
episode 574: 32760.934835232412 total reward, 54 steps, 52187 epochs 
episode 575: 32230.896909246534 total reward, 50 steps, 52237 epochs 
episode 576: 32388.3290824836 total reward, 53 steps, 52290 epochs 
episode 577: 32404.627727993142 total reward, 52 steps, 52342 epochs 
episode 578: 32359.74884292114 total reward, 49 steps, 52391 epochs 
episode 579: 32313.772814025324 total reward, 49 steps, 52440 epochs 
episode 580: 2995.573848210143 total reward, 101 steps, 52541 epochs 
episode 581: 33894.47005886617 total reward, 66 steps, 52607 epochs 
episode 582: 107.05928393745143 total reward, 78 steps, 52685 epochs 
episode 583: 4920.275607084997 total reward, 101 steps, 52786 epochs 
episode 584: 403.85025470211895 total reward, 85 steps, 52871 epochs 
episode 585: 5062.025181952862 total reward, 101 steps, 52972 epochs 
episode 586: 5135.062327097721 total reward, 101 steps, 53073 epochs 
episode 587: 5011.72016746095 total reward, 101 steps, 53174 epochs 
episode 588: 4900.615704773666 total reward, 101 steps, 53275 epochs 
episode 589: 318.3962621962753 total reward, 74 steps, 53349 epochs 
episode 590: 5275.755724715196 total reward, 101 steps, 53450 epochs 
episode 591: 5167.8079916800725 total reward, 101 steps, 53551 epochs 
episode 592: 5164.200209295116 total reward, 101 steps, 53652 epochs 
episode 593: 5129.295636133676 total reward, 101 steps, 53753 epochs 
episode 594: 5297.763354517488 total reward, 101 steps, 53854 epochs 
episode 595: 7.159493377553531 total reward, 88 steps, 53942 epochs 
episode 596: 5269.4991317276435 total reward, 101 steps, 54043 epochs 
episode 597: 4630.223263880938 total reward, 101 steps, 54144 epochs 
episode 598: 5193.414309733129 total reward, 101 steps, 54245 epochs 
episode 599: 5203.641722032518 total reward, 101 steps, 54346 epochs 
episode 600: 4508.242707310752 total reward, 101 steps, 54447 epochs 
episode 601: 5557.9897880963945 total reward, 101 steps, 54548 epochs 
episode 602: 5324.5203401990675 total reward, 101 steps, 54649 epochs 
episode 603: 5113.05189689074 total reward, 101 steps, 54750 epochs 
episode 604: 5576.080134000914 total reward, 101 steps, 54851 epochs 
episode 605: 4771.576044114693 total reward, 101 steps, 54952 epochs 
episode 606: 4273.353462031931 total reward, 101 steps, 55053 epochs 
episode 607: 5165.304614444148 total reward, 101 steps, 55154 epochs 
episode 608: 3721.940070643123 total reward, 101 steps, 55255 epochs 
episode 609: 5762.741399322704 total reward, 101 steps, 55356 epochs 
episode 610: 6043.654636775162 total reward, 101 steps, 55457 epochs 
episode 611: 5302.490611605444 total reward, 101 steps, 55558 epochs 
episode 612: 4555.127765165692 total reward, 101 steps, 55659 epochs 
episode 613: 5231.750690433198 total reward, 101 steps, 55760 epochs 
episode 614: 3675.650044501628 total reward, 101 steps, 55861 epochs 
episode 615: 4939.072678077641 total reward, 101 steps, 55962 epochs 
episode 616: 213.8460890652375 total reward, 100 steps, 56062 epochs 
episode 617: 4928.871103822926 total reward, 101 steps, 56163 epochs 
episode 618: 3773.699745700729 total reward, 101 steps, 56264 epochs 
episode 619: 3458.7622332096444 total reward, 101 steps, 56365 epochs 
episode 620: 5494.757446197921 total reward, 101 steps, 56466 epochs 
episode 621: 5559.768867135999 total reward, 101 steps, 56567 epochs 
episode 622: 5802.731375999314 total reward, 101 steps, 56668 epochs 
episode 623: 6057.556185551757 total reward, 101 steps, 56769 epochs 
episode 624: 4699.052279468569 total reward, 101 steps, 56870 epochs 
episode 625: 3809.9046823424364 total reward, 101 steps, 56971 epochs 
episode 626: 5892.287357198806 total reward, 101 steps, 57072 epochs 
episode 627: 1894.8199519816537 total reward, 101 steps, 57173 epochs 
episode 628: 3877.5236842282943 total reward, 101 steps, 57274 epochs 
episode 629: 2912.129574583569 total reward, 101 steps, 57375 epochs 
episode 630: 3057.1833622905256 total reward, 101 steps, 57476 epochs 
episode 631: 3307.788717791338 total reward, 101 steps, 57577 epochs 
episode 632: 5013.02907575021 total reward, 101 steps, 57678 epochs 
episode 633: 3058.3871780329064 total reward, 101 steps, 57779 epochs 
episode 634: 3392.117555825752 total reward, 101 steps, 57880 epochs 
episode 635: 4566.417916811499 total reward, 101 steps, 57981 epochs 
episode 636: 3844.1516680757823 total reward, 101 steps, 58082 epochs 
episode 637: 6197.608610794754 total reward, 101 steps, 58183 epochs 
episode 638: 4135.817785075112 total reward, 101 steps, 58284 epochs 
episode 639: 2836.7918359813934 total reward, 101 steps, 58385 epochs 
episode 640: 3883.117215922102 total reward, 101 steps, 58486 epochs 
episode 641: 3148.6492400580582 total reward, 101 steps, 58587 epochs 
episode 642: 3240.5581268815217 total reward, 101 steps, 58688 epochs 
episode 643: 3332.652031069637 total reward, 101 steps, 58789 epochs 
episode 644: 3481.9161580147456 total reward, 101 steps, 58890 epochs 
episode 645: 3236.153452965624 total reward, 101 steps, 58991 epochs 
episode 646: 3593.9377892224047 total reward, 101 steps, 59092 epochs 
episode 647: 5823.271538179009 total reward, 101 steps, 59193 epochs 
episode 648: 3432.9062588039897 total reward, 101 steps, 59294 epochs 
episode 649: 3877.138475098727 total reward, 101 steps, 59395 epochs 
episode 650: 54.065230593557146 total reward, 94 steps, 59489 epochs 
episode 651: 5253.950773294333 total reward, 101 steps, 59590 epochs 
episode 652: 27.322993276169655 total reward, 96 steps, 59686 epochs 
episode 653: 3623.1547847663683 total reward, 101 steps, 59787 epochs 
episode 654: 3233.782631607884 total reward, 101 steps, 59888 epochs 
episode 655: 3452.620776597119 total reward, 101 steps, 59989 epochs 
episode 656: 5317.134558115513 total reward, 101 steps, 60090 epochs 
episode 657: 3247.5990092716243 total reward, 101 steps, 60191 epochs 
episode 658: 4485.779986231346 total reward, 101 steps, 60292 epochs 
episode 659: 5410.790500639233 total reward, 101 steps, 60393 epochs 
episode 660: 3925.7757544106894 total reward, 101 steps, 60494 epochs 
episode 661: 4738.275617211975 total reward, 101 steps, 60595 epochs 
episode 662: 4492.549318777453 total reward, 101 steps, 60696 epochs 
episode 663: 3519.188958298351 total reward, 101 steps, 60797 epochs 
episode 664: 4909.745538053795 total reward, 101 steps, 60898 epochs 
episode 665: 3572.3207461349784 total reward, 101 steps, 60999 epochs 
episode 666: 148.16547948289315 total reward, 80 steps, 61079 epochs 
episode 667: 4287.551657055138 total reward, 101 steps, 61180 epochs 
episode 668: 4835.124491814678 total reward, 101 steps, 61281 epochs 
episode 669: 4027.0076244590155 total reward, 101 steps, 61382 epochs 
episode 670: 3539.084057894105 total reward, 101 steps, 61483 epochs 
episode 671: 3271.6805098942264 total reward, 101 steps, 61584 epochs 
episode 672: 4677.886973291742 total reward, 101 steps, 61685 epochs 
episode 673: 5819.966528818913 total reward, 101 steps, 61786 epochs 
episode 674: 3200.4824377041073 total reward, 101 steps, 61887 epochs 
episode 675: 3563.33757372742 total reward, 101 steps, 61988 epochs 
episode 676: 4733.536471322129 total reward, 101 steps, 62089 epochs 
episode 677: 4532.196751746809 total reward, 101 steps, 62190 epochs 
episode 678: 5096.917386285128 total reward, 101 steps, 62291 epochs 
episode 679: 3323.1155443052307 total reward, 101 steps, 62392 epochs 
episode 680: 3484.094584534359 total reward, 101 steps, 62493 epochs 
episode 681: 5032.373100566274 total reward, 101 steps, 62594 epochs 
episode 682: 3228.3122556644453 total reward, 101 steps, 62695 epochs 
episode 683: 4794.611112911371 total reward, 101 steps, 62796 epochs 
episode 684: 4673.682117003597 total reward, 101 steps, 62897 epochs 
episode 685: 3447.4058554724324 total reward, 101 steps, 62998 epochs 
episode 686: 5017.261038567153 total reward, 101 steps, 63099 epochs 
episode 687: 5456.185398426004 total reward, 101 steps, 63200 epochs 
episode 688: 4910.896728593049 total reward, 101 steps, 63301 epochs 
episode 689: 4629.526672099018 total reward, 101 steps, 63402 epochs 
episode 690: 5358.13323931291 total reward, 101 steps, 63503 epochs 
episode 691: 3797.935086711464 total reward, 101 steps, 63604 epochs 
episode 692: 3956.3588931923546 total reward, 101 steps, 63705 epochs 
episode 693: 4836.735980100395 total reward, 101 steps, 63806 epochs 
episode 694: 4141.1614943280465 total reward, 101 steps, 63907 epochs 
episode 695: 5169.768845958837 total reward, 101 steps, 64008 epochs 
episode 696: 5281.025073651762 total reward, 101 steps, 64109 epochs 
episode 697: 5638.697324073843 total reward, 101 steps, 64210 epochs 
episode 698: 2464.5148255334652 total reward, 101 steps, 64311 epochs 
episode 699: 5344.973407186586 total reward, 101 steps, 64412 epochs 
episode 700: 4782.221780223605 total reward, 101 steps, 64513 epochs 
episode 701: 4938.620714419903 total reward, 101 steps, 64614 epochs 
episode 702: 388.61005606500197 total reward, 95 steps, 64709 epochs 
episode 703: 5094.0549203331875 total reward, 101 steps, 64810 epochs 
episode 704: 5499.709716050135 total reward, 101 steps, 64911 epochs 
episode 705: 5151.954399571272 total reward, 101 steps, 65012 epochs 
episode 706: 3334.200317429736 total reward, 101 steps, 65113 epochs 
episode 707: 4380.528296735825 total reward, 101 steps, 65214 epochs 
episode 708: 2844.116177656035 total reward, 101 steps, 65315 epochs 
episode 709: 2107.661872678327 total reward, 101 steps, 65416 epochs 
episode 710: 3733.6263108542275 total reward, 101 steps, 65517 epochs 
episode 711: 5220.927125052895 total reward, 101 steps, 65618 epochs 
episode 712: 3211.6841158797456 total reward, 101 steps, 65719 epochs 
episode 713: 4960.626077964365 total reward, 101 steps, 65820 epochs 
episode 714: 2881.702527613545 total reward, 101 steps, 65921 epochs 
episode 715: 3520.933022668434 total reward, 101 steps, 66022 epochs 
episode 716: 124.29543094532892 total reward, 83 steps, 66105 epochs 
episode 717: 3395.2450622995875 total reward, 101 steps, 66206 epochs 
episode 718: 2937.303252714922 total reward, 101 steps, 66307 epochs 
episode 719: 5261.612423614228 total reward, 101 steps, 66408 epochs 
episode 720: 3281.9742932421577 total reward, 101 steps, 66509 epochs 
episode 721: 3743.202874803691 total reward, 101 steps, 66610 epochs 
episode 722: 3073.032302555832 total reward, 101 steps, 66711 epochs 
episode 723: 887.7778992148328 total reward, 80 steps, 66791 epochs 
episode 724: 3802.4049909042337 total reward, 101 steps, 66892 epochs 
episode 725: 5112.687672503855 total reward, 101 steps, 66993 epochs 
episode 726: 3456.580927538048 total reward, 101 steps, 67094 epochs 
episode 727: 5537.964456466785 total reward, 101 steps, 67195 epochs 
episode 728: 5309.052864849761 total reward, 101 steps, 67296 epochs 
episode 729: 549.9197635448656 total reward, 86 steps, 67382 epochs 
episode 730: 33949.9659329144 total reward, 73 steps, 67455 epochs 
episode 731: 34441.70963346707 total reward, 77 steps, 67532 epochs 
episode 732: 5804.090021479375 total reward, 101 steps, 67633 epochs 
episode 733: 33891.27548890974 total reward, 68 steps, 67701 epochs 
episode 734: 33913.14461377601 total reward, 72 steps, 67773 epochs 
episode 735: 33943.59316577998 total reward, 69 steps, 67842 epochs 
episode 736: 4747.285759646937 total reward, 101 steps, 67943 epochs 
episode 737: 3957.079184684696 total reward, 101 steps, 68044 epochs 
episode 738: 4246.236919233607 total reward, 101 steps, 68145 epochs 
episode 739: 4682.708359564407 total reward, 101 steps, 68246 epochs 
episode 740: 5202.887133431603 total reward, 101 steps, 68347 epochs 
episode 741: 3986.7797445733645 total reward, 101 steps, 68448 epochs 
episode 742: 5029.894879068599 total reward, 101 steps, 68549 epochs 
episode 743: 4315.840661374 total reward, 101 steps, 68650 epochs 
episode 744: 5064.459153618379 total reward, 101 steps, 68751 epochs 
episode 745: 4721.115248465035 total reward, 101 steps, 68852 epochs 
episode 746: 5500.76998121633 total reward, 101 steps, 68953 epochs 
episode 747: 5245.526536647082 total reward, 101 steps, 69054 epochs 
episode 748: 5425.559673509312 total reward, 101 steps, 69155 epochs 
episode 749: 5520.175256485851 total reward, 101 steps, 69256 epochs 
episode 750: 5539.647300948607 total reward, 101 steps, 69357 epochs 
episode 751: -71.71924450836906 total reward, 97 steps, 69454 epochs 
episode 752: -370.83290700204043 total reward, 50 steps, 69504 epochs 
episode 753: -324.2429630137407 total reward, 50 steps, 69554 epochs 
episode 754: -391.6480684237011 total reward, 50 steps, 69604 epochs 
episode 755: -427.11689914354247 total reward, 50 steps, 69654 epochs 
episode 756: -435.8205716169694 total reward, 50 steps, 69704 epochs 
episode 757: -452.426089182159 total reward, 50 steps, 69754 epochs 
episode 758: -458.8207096151307 total reward, 50 steps, 69804 epochs 
episode 759: -307.8082220376611 total reward, 50 steps, 69854 epochs 
episode 760: -443.3542528122045 total reward, 50 steps, 69904 epochs 
episode 761: 44.871489553517506 total reward, 88 steps, 69992 epochs 
episode 762: -135.67970910514654 total reward, 93 steps, 70085 epochs 
episode 763: 100.52059655988649 total reward, 89 steps, 70174 epochs 
episode 764: 718.8238381468228 total reward, 79 steps, 70253 epochs 
episode 765: 3410.2440530498566 total reward, 101 steps, 70354 epochs 
episode 766: 163.4513243536063 total reward, 78 steps, 70432 epochs 
episode 767: 3254.400547886172 total reward, 101 steps, 70533 epochs 
episode 768: 3340.2184136752117 total reward, 101 steps, 70634 epochs 
episode 769: 946.3646157747768 total reward, 101 steps, 70735 epochs 
episode 770: 3321.7055591266244 total reward, 101 steps, 70836 epochs 
episode 771: 3125.0756888938868 total reward, 101 steps, 70937 epochs 
episode 772: 468.5256059290265 total reward, 76 steps, 71013 epochs 
episode 773: 3037.744106717957 total reward, 101 steps, 71114 epochs 
episode 774: 716.0079458644327 total reward, 79 steps, 71193 epochs 
episode 775: 3253.676595968248 total reward, 101 steps, 71294 epochs 
episode 776: 3288.430188285016 total reward, 101 steps, 71395 epochs 
episode 777: 3291.5946440278212 total reward, 101 steps, 71496 epochs 
episode 778: 3241.15822166826 total reward, 101 steps, 71597 epochs 
episode 779: 3244.769086906114 total reward, 101 steps, 71698 epochs 
episode 780: 3517.2887455303685 total reward, 101 steps, 71799 epochs 
episode 781: 3221.774363572118 total reward, 101 steps, 71900 epochs 
episode 782: 2589.5753478047873 total reward, 101 steps, 72001 epochs 
episode 783: 2883.441738407283 total reward, 101 steps, 72102 epochs 
episode 784: 2447.930340366904 total reward, 101 steps, 72203 epochs 
episode 785: 4312.798417451585 total reward, 101 steps, 72304 epochs 
episode 786: 4297.353606959088 total reward, 101 steps, 72405 epochs 
episode 787: 4050.50960120217 total reward, 101 steps, 72506 epochs 
episode 788: 2991.29871040866 total reward, 101 steps, 72607 epochs 
episode 789: 454.1406925092015 total reward, 101 steps, 72708 epochs 
episode 790: 4030.618368865412 total reward, 101 steps, 72809 epochs 
episode 791: 3485.5857268975437 total reward, 101 steps, 72910 epochs 
episode 792: 4167.495677507535 total reward, 101 steps, 73011 epochs 
episode 793: 3437.912635581918 total reward, 101 steps, 73112 epochs 
episode 794: 239.20932159550455 total reward, 101 steps, 73213 epochs 
episode 795: 3434.6285286715006 total reward, 101 steps, 73314 epochs 
episode 796: 2614.496536634402 total reward, 101 steps, 73415 epochs 
episode 797: 3018.554395095793 total reward, 101 steps, 73516 epochs 
episode 798: 4248.764712659835 total reward, 101 steps, 73617 epochs 
episode 799: 4119.093559313945 total reward, 101 steps, 73718 epochs 
episode 800: 3355.1722426280144 total reward, 101 steps, 73819 epochs 
episode 801: 3176.414269049986 total reward, 101 steps, 73920 epochs 
episode 802: 2622.882037473274 total reward, 101 steps, 74021 epochs 
episode 803: 3020.0318532967603 total reward, 101 steps, 74122 epochs 
episode 804: 2915.7032086792888 total reward, 101 steps, 74223 epochs 
episode 805: 2765.856704751509 total reward, 101 steps, 74324 epochs 
episode 806: 2639.971629202413 total reward, 101 steps, 74425 epochs 
episode 807: 2533.735381973006 total reward, 101 steps, 74526 epochs 
episode 808: 2627.732390679784 total reward, 101 steps, 74627 epochs 
episode 809: 3296.760886380334 total reward, 101 steps, 74728 epochs 
episode 810: 3050.400233583646 total reward, 101 steps, 74829 epochs 
episode 811: 33098.57432309289 total reward, 55 steps, 74884 epochs 
episode 812: 2777.117835568256 total reward, 101 steps, 74985 epochs 
episode 813: 3148.7492866037737 total reward, 101 steps, 75086 epochs 
episode 814: 2725.5919807053733 total reward, 101 steps, 75187 epochs 
episode 815: 3002.210281092086 total reward, 101 steps, 75288 epochs 
episode 816: 2419.5818595368137 total reward, 101 steps, 75389 epochs 
episode 817: 33136.11914813991 total reward, 55 steps, 75444 epochs 
episode 818: 2017.8457932584029 total reward, 101 steps, 75545 epochs 
episode 819: 33274.36920983062 total reward, 56 steps, 75601 epochs 
episode 820: 2058.8889719400318 total reward, 101 steps, 75702 epochs 
episode 821: 33122.385943225825 total reward, 54 steps, 75756 epochs 
episode 822: 3813.9581990845095 total reward, 101 steps, 75857 epochs 
episode 823: 4389.4600127138 total reward, 101 steps, 75958 epochs 
episode 824: 5148.287106545229 total reward, 101 steps, 76059 epochs 
episode 825: 1686.0072843476787 total reward, 101 steps, 76160 epochs 
episode 826: 2985.0238468460393 total reward, 101 steps, 76261 epochs 
episode 827: 1531.9462716184119 total reward, 101 steps, 76362 epochs 
episode 828: 2969.2982952594166 total reward, 101 steps, 76463 epochs 
episode 829: 4531.125498710817 total reward, 101 steps, 76564 epochs 
episode 830: 749.799648576047 total reward, 96 steps, 76660 epochs 
episode 831: 3049.73794658064 total reward, 101 steps, 76761 epochs 
episode 832: 3561.1652949835016 total reward, 101 steps, 76862 epochs 
episode 833: -45.038720642509816 total reward, 72 steps, 76934 epochs 
episode 834: 852.412248212187 total reward, 101 steps, 77035 epochs 
episode 835: 3304.61032775637 total reward, 101 steps, 77136 epochs 
episode 836: 232.26997425733862 total reward, 78 steps, 77214 epochs 
